Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
| 4874 | 8498271d-04d3-472c-b8d1-941de45ac181 | Povidon, jodert                                    | 10 % w/v                     | 100 mg/ml              |                  |
| 4875 | 532ef857-5950-434b-a4c5-76961d1816a7 | Povidon, jodert                                    | 11 mg/ml                     |                        |                  |
| 4876 | 9116b16f-153b-4ce1-a796-bc9f5c2c3e8c | Povidon, jodert                                    | 5 %                          | 50 mg/ml               |                  |
| 4877 | c1d39166-975e-4c1d-a0f2-7a02f2638952 | Povidon, jodert                                    | 5 % w/v                      | 50 mg/ml               |                  |
| 4878 | 89f0e8bc-e686-4a0b-849f-5f85f588b9bb | Pralidoxim                                         | 200 mg                       |                        |                  |
| 4879 | c6f11ad0-68b9-4631-92a8-a9a8ee1d6acf | Pramipeksol                                        | 0.088 mg                     |                        |                  |
| 4880 | a7aae711-94ca-4c4e-9fe1-3047f4a8ebc3 | Pramipeksol                                        | 0.18 mg                      |                        |                  |
| 4881 | 5cfe0568-e48d-4ca5-9530-4e532e34173f | Pramipeksol                                        | 0.26 mg                      |                        |                  |
| 4882 | 732bd96a-a35c-4ea6-894a-39f8f3b065b3 | Pramipeksol                                        | 0.52 mg                      |                        |                  |
| 4883 | 37b00ab1-ca41-4435-ba7c-a1f6900ecc72 | Pramipeksol                                        | 0.7 mg                       |                        |                  |
| 4884 | 7d2c0866-f6e2-4028-8d2a-98425cb92d6f | Pramipeksol                                        | 1.05 mg                      |                        |                  |
| 4885 | 20004379-e504-4b5f-9ac1-57c22f0c8d73 | Pramipeksol                                        | 1.57 mg                      |                        |                  |
| 4886 | f3d4b64e-e9ff-4244-b1ad-eb8ab963b93a | Pramipeksol                                        | 2.1 mg                       |                        |                  |
| 4887 | 5c9a19d0-2287-4ff4-80ed-f20d7f1197c7 | Pramipeksol                                        | 2.62 mg                      |                        |                  |
| 4888 | 6d93e83b-1d8a-46d4-a17d-a489145ef41a | Pramipeksol                                        | 3.15 mg                      |                        |                  |
| 4889 | 0592a4bc-e49f-4b3a-85fb-e1d1e62178b0 | Prasteron                                          | 10 mg                        |                        |                  |
| 4890 | 8d91b575-1ad4-4ac2-af85-55b75a0d83de | Prasteron                                          | 15 mg                        |                        |                  |
| 4891 | 8b58604c-a845-4970-979c-42b4341b5aad | Prasteron                                          | 25 mg                        |                        |                  |
| 4892 | fee6e7ee-186a-44ea-b80f-1a63585b2968 | Prasteron                                          | 25 mg                        |                        |                  |
| 4893 | 80a86c7c-b4c5-4a59-a971-dac11cf19633 | Prasteron                                          | 50 mg                        |                        |                  |
| 4894 | b219023c-7284-4b86-98b3-327d329e8dad | Prasteron                                          | 6.5 mg                       |                        |                  |
| 4895 | 39589698-85df-426f-b834-63db2fad147c | Prasugrel                                          | 10 mg                        |                        |                  |
| 4896 | d77fc47a-4b99-4b72-819c-9638b9a7b399 | Prasugrel                                          | 5 mg                         |                        |                  |
| 4897 | 44db2636-f033-4bd5-a0f1-24f85f5a434c | Pravastatin                                        | 20 mg                        |                        |                  |
| 4898 | 98a9bada-6556-4063-8434-fd154b7fca83 | Pravastatin                                        | 40 mg                        |                        |                  |
| 4899 | e1d84920-b03b-4750-89e5-cc535d4527d7 | Prazikvantel                                       | 600 mg                       |                        |                  |
| 4900 | 3db0a0cd-53c2-4f56-b4f8-faa9f030ab72 | Prazosin                                           | 1 mg                         |                        |                  |
| 4901 | 0ed07f0b-aab2-43ef-b385-3eb83bf7043f | Prazosin                                           | 5 mg                         |                        |                  |
| 4902 | d88ad6ae-9127-4de4-8936-32754e4cfd4f | Prednisolon                                        | 0.5 %                        | 5 mg/ml                |                  |
| 4903 | 796232a2-e32c-4086-8e60-53dec2e099f9 | Prednisolon                                        | 0.5 % w/v                    | 5 mg/ml                |                  |
| 4904 | b74bc39a-9f1d-4a21-b539-26e46cf54b7d | Prednisolon                                        | 1.3 mg                       |                        | C05AA04          |
| 4905 | 10934a94-135a-4476-854d-12328833601a | Prednisolon                                        | 1.9 mg                       |                        | C05AA04          |
| 4906 | 39fef1be-f5a6-449b-a9eb-9f6eb4579cc8 | Prednisolon                                        | 10 mg                        |                        |                  |
| 4907 | d039d7a0-8637-47ef-a313-30955587cf08 | Prednisolon                                        | 15 mg                        |                        |                  |
| 4908 | 743b41b8-b4ff-485b-babd-912cf4451347 | Prednisolon                                        | 2.5 mg                       |                        |                  |
| 4909 | 243960c9-9825-4b34-8fca-d5f43aea1bbc | Prednisolon                                        | 20 mg                        |                        |                  |
| 4910 | 3784eda0-c21d-4e4b-860c-c5add671bf6b | Prednisolon                                        | 20 mg                        |                        |                  |
| 4911 | cf4274e4-f1fe-43cc-b230-53f5562a534c | Prednisolon                                        | 20 mg                        |                        |                  |
| 4912 | ad3017e8-b32f-4a0d-a493-f5ed8be2ea8e | Prednisolon                                        | 25 mg                        |                        |                  |
| 4913 | 7639c368-2f6f-458c-a2cf-5a5e40be6a71 | Prednisolon                                        | 25 mg/ml                     |                        |                  |
| 4914 | 776f2451-aadb-4b8f-8950-e3525afe5480 | Prednisolon                                        | 25 mg/stk                    |                        |                  |
| 4915 | 62aeee76-7006-4eb7-a28e-64d0f45a2e37 | Prednisolon                                        | 31.25 mg                     |                        |                  |
| 4916 | 1a994f9a-7090-4eea-88ce-eca00ed51657 | Prednisolon                                        | 5 mg                         |                        |                  |
| 4917 | 2949784e-686b-4a62-be58-3a6ede91d13e | Prednisolon                                        | 5 mg                         |                        |                  |
| 4918 | 4ee79210-abff-490e-a17a-9c80e15bc7de | Prednisolon                                        | 5 mg                         |                        |                  |
| 4919 | 8b01510d-415d-45a2-8ac4-92fd52c86234 | Prednisolon                                        | 5 mg/g                       |                        |                  |
| 4920 | 65da06f0-60fd-438c-ab3d-f1e08cea41c7 | Prednison                                          | 1 mg                         |                        |                  |
| 4921 | df19fc9c-a300-466f-b1dd-c27109407f47 | Prednison                                          | 2 mg                         |                        |                  |
| 4922 | 4a5ec6a0-acf3-4d15-b654-620c01f7f4d2 | Prednison                                          | 5 mg                         |                        |                  |
| 4923 | 73cc49ea-cac1-46e8-bbf8-57188d7fa311 | Prednison                                          | 5 mg                         |                        |                  |
